block,process,cell,method,output_mode,phase,iteration,position,seconds,output_finalize_seconds,output_download_bytes,output_gpu_copy_bytes,cub_scratch_bytes,peak_allocated_bytes,peak_reserved_bytes,output_sha256
explore,1,k1024,F8,cpu_single,warmup,0,2,1.8406996699923184,1.6034702790057054,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,legacy,warmup,0,3,2.3317574039974716,2.0974328700103797,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,gpu_radix,warmup,0,4,0.42354930799046997,0.2905532129952917,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,cpu_single,warmup,0,5,1.8950082060036948,1.6163409079890698,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,legacy,warmup,0,6,2.395365739997942,2.116896560997702,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,gpu_radix,warmup,0,7,0.35182352300034836,0.2913310160074616,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,cpu_single,warmup,0,8,1.8084157510020304,1.604135942994617,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,legacy,retained,0,0,2.3610903799999505,2.1586675840080716,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,gpu_radix,retained,0,1,0.38475571700837463,0.2901576440053759,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,cpu_single,retained,0,2,1.85115175799001,1.612744115991518,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,legacy,retained,0,3,2.3505193690070882,2.1159140140080126,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,gpu_radix,retained,0,4,0.45952998200664297,0.327257983997697,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,cpu_single,retained,0,5,1.8829317619965877,1.6055462299991632,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,legacy,retained,0,6,2.3916435279970756,2.1163042440020945,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,gpu_radix,retained,0,7,0.3469339009898249,0.2878781019971939,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,cpu_single,retained,0,8,1.808204423999996,1.6074165680038277,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,gpu_radix,retained,1,0,0.35153866600012407,0.2919643159984844,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,legacy,retained,1,1,2.40219353599241,2.125766861005104,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,cpu_single,retained,1,2,1.8852425090008182,1.609586759004742,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F32,gpu_radix,retained,1,3,0.42275704100029543,0.290392184004304,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,legacy,retained,1,4,2.4302186989953043,2.195648809996783,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,cpu_single,retained,1,5,1.8725997459987411,1.614845937001519,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,gpu_radix,retained,1,6,0.3933899060066324,0.2976786520011956,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,legacy,retained,1,7,2.313519995994284,2.1117396649933653,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F16,cpu_single,retained,1,8,1.80268750799587,1.5952764769899659,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k256,F16,cpu_single,warmup,0,0,0.45487603500077967,0.3641501120000612,61957712,0,0,600830464,612368384,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,legacy,warmup,0,1,0.5661026699963259,0.47088591899955645,61957712,0,0,600830464,612368384,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,gpu_radix,warmup,0,2,0.139195762007148,0.07400707100168802,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,cpu_single,warmup,0,3,0.46628522100218106,0.36800011500599794,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,legacy,warmup,0,4,0.5747382830013521,0.47476573901076335,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,gpu_radix,warmup,0,5,0.20553885099070612,0.07232043100520968,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,cpu_single,warmup,0,6,0.5413268709962722,0.37152317199797835,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,legacy,warmup,0,7,0.645003572004498,0.47478879100526683,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,gpu_radix,warmup,0,8,0.12726311000005808,0.07252559000335168,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,cpu_single,retained,0,0,0.4612400429905392,0.36737114199786447,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,legacy,retained,0,1,0.5663233850063989,0.4715413360099774,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,gpu_radix,retained,0,2,0.13352476700674742,0.07293530000606552,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,cpu_single,retained,0,3,0.46659951499896124,0.3681196159886895,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,legacy,retained,0,4,0.5772818650002591,0.475095217989292,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,gpu_radix,retained,0,5,0.20388644600461703,0.07215747000009287,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,cpu_single,retained,0,6,0.5368512089917203,0.3673541800089879,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,legacy,retained,0,7,0.6432398869947065,0.4735615279932972,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,gpu_radix,retained,0,8,0.1271683730010409,0.07227497699204832,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,legacy,retained,1,0,0.6444652060017688,0.4756654590019025,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,cpu_single,retained,1,1,0.5395367440069094,0.3674019869940821,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F32,gpu_radix,retained,1,2,0.20465176500147209,0.07387693200143985,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,legacy,retained,1,3,0.5707005050062435,0.4715141369961202,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,cpu_single,retained,1,4,0.4641236659954302,0.36526396599947475,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F8,gpu_radix,retained,1,5,0.13274132199876476,0.07229787799587939,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,legacy,retained,1,6,0.5665146930114133,0.47235687100328505,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,cpu_single,retained,1,7,0.46043707900389563,0.3660494009964168,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,k256,F16,gpu_radix,retained,1,8,0.12806987400108483,0.0731550159980543,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,1,original,F16,gpu_radix,warmup,0,0,0.07678135200694669,0.019220766000216827,31408624,15944312,32606975,698162688,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,cpu_single,warmup,0,1,0.14045959500072058,0.07841575000202283,15944312,0,0,600830464,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,legacy,warmup,0,2,0.1611209529946791,0.09667841800546739,15944312,0,0,600830464,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,gpu_radix,warmup,0,3,0.06889617499837186,0.015624936000676826,31408624,15944312,32606975,697922560,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,cpu_single,warmup,0,4,0.1394519669993315,0.07709374801197555,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,legacy,warmup,0,5,0.15947575600876007,0.09736811699985992,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,gpu_radix,warmup,0,6,0.14954684099939186,0.018882224001572467,31408624,15944312,32606975,566569984,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,cpu_single,warmup,0,7,0.22204807899834123,0.08117629001208115,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,legacy,warmup,0,8,0.23881794601038564,0.09767298500810284,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,gpu_radix,retained,0,0,0.07248086300387513,0.016178808000404388,31408624,15944312,32606975,698162688,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,cpu_single,retained,0,1,0.14329958500456996,0.07883081400359515,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,legacy,retained,0,2,0.1613954240019666,0.096347546990728,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,gpu_radix,retained,0,3,0.06871749200217891,0.015351119000115432,31408624,15944312,32606975,696975360,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,cpu_single,retained,0,4,0.1384674820001237,0.0767162739939522,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,legacy,retained,0,5,0.16023072399548255,0.09795793099328876,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,gpu_radix,retained,0,6,0.14849755600153003,0.01803138299146667,31408624,15944312,32606975,566569984,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,cpu_single,retained,0,7,0.22232379899651278,0.0812408490019152,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,legacy,retained,0,8,0.23841502000868786,0.09707806300139055,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,cpu_single,retained,1,0,0.22216217398818117,0.08131485000194516,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,gpu_radix,retained,1,1,0.1490309530054219,0.018338869005674496,31408624,15944312,32606975,566569984,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,legacy,retained,1,2,0.15892954400624149,0.09674416101188399,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,cpu_single,retained,1,3,0.1382584180100821,0.07612491099280305,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F8,gpu_radix,retained,1,4,0.06844527200155426,0.015008456990472041,31408624,15944312,32606975,696975360,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,legacy,retained,1,5,0.16116966800473165,0.0965754890057724,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,cpu_single,retained,1,6,0.14073977000953164,0.07582042700960301,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F16,gpu_radix,retained,1,7,0.07087262600543909,0.01517733299988322,31408624,15944312,32606975,698162688,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,original,F32,legacy,retained,1,8,0.23821951499849092,0.09719739100546576,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,1,k64,F32,legacy,warmup,0,0,0.23980532499263063,0.09578923700610176,15691992,0,0,469237760,482344960,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,gpu_radix,warmup,0,1,0.07627913700707722,0.016201238002395257,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,cpu_single,warmup,0,2,0.13154581699927803,0.07354653500078712,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,legacy,warmup,0,3,0.15821109399257693,0.09414993399695959,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,gpu_radix,warmup,0,4,0.06905397400259972,0.014975016994867474,30903984,15691992,32091135,696924160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,cpu_single,warmup,0,5,0.1293345889862394,0.07357324399345089,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,legacy,warmup,0,6,0.15617505999398418,0.09446861800097395,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,gpu_radix,warmup,0,7,0.14969762798864394,0.01889022800605744,30903984,15691992,32091135,564243456,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,cpu_single,warmup,0,8,0.2134176440013107,0.07812060300784651,15691992,0,0,469237760,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,legacy,retained,0,0,0.2335184389958158,0.09470139200857375,15691992,0,0,469237760,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,gpu_radix,retained,0,1,0.07143388400436379,0.015155519009567797,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,cpu_single,retained,0,2,0.1315113799937535,0.07353869300277438,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,legacy,retained,0,3,0.15866646100766957,0.09452442100155167,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,gpu_radix,retained,0,4,0.06840178300626576,0.015010975010227412,30903984,15691992,32091135,696924160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,cpu_single,retained,0,5,0.13006689000758342,0.07464303800952621,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,legacy,retained,0,6,0.15640649099077564,0.09497011799248867,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,gpu_radix,retained,0,7,0.1490271799993934,0.018646112992428243,30903984,15691992,32091135,564243456,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,cpu_single,retained,0,8,0.21336895499553066,0.07809017499675974,15691992,0,0,469237760,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,gpu_radix,retained,1,0,0.14821170299546793,0.018144900997867808,30903984,15691992,32091135,564243456,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,legacy,retained,1,1,0.14819857499969658,0.09210969400010072,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,cpu_single,retained,1,2,0.13607782799226698,0.07447003800189123,15691992,0,0,602064896,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F8,gpu_radix,retained,1,3,0.06844145999639295,0.014712591000716202,30903984,15691992,32091135,696924160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,legacy,retained,1,4,0.15085421099502128,0.09298164599749725,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,cpu_single,retained,1,5,0.14002243099093903,0.07548855200002436,15691992,0,0,600830464,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F16,gpu_radix,retained,1,6,0.07060488501156215,0.014748511006473564,30903984,15691992,32091135,695836160,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,legacy,retained,1,7,0.226505107988487,0.09179025400953833,15691992,0,0,469237760,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k64,F32,cpu_single,retained,1,8,0.2181691809964832,0.0793977779976558,15691992,0,0,469237760,746586112,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,1,k16,F32,cpu_single,warmup,0,0,0.158771591988625,0.025726921987370588,4307432,0,0,469237760,482344960,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
explore,1,k16,F32,legacy,warmup,0,1,0.1515378990006866,0.020988459000363946,4307432,0,0,469237760,482344960,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
explore,1,k16,F16,gpu_radix,warmup,0,2,0.05690850999963004,0.001783400002750568,8134864,4307432,8815103,626875392,641728512,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
explore,1,k16,F16,cpu_single,warmup,0,3,0.07121398700110149,0.016859857001691125,4307432,0,0,600830464,641728512,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
explore,1,k16,F16,legacy,warmup,0,4,0.07490813899494242,0.02058045900776051,4307432,0,0,600830464,641728512,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85
